,bhk,sqft_living,price,zipcode
17966,3,1230,320000.0,98155
17967,3,1710,525000.0,98033
17968,3,2390,260000.0,98003
17969,3,2840,450000.0,98092
17970,4,2300,560000.0,98074
17971,5,2270,310000.0,98108
17972,3,2290,440000.0,98058
17973,4,1330,458450.0,98008
17974,3,1200,200000.0,98118
17975,3,2160,430000.0,98034
17976,3,1120,360000.0,98034
17977,4,2090,311000.0,98168
17978,3,1470,615000.0,98103
17979,3,2270,575000.0,98027
17980,4,4100,2027000.0,98040
17981,3,1440,430000.0,98126
17982,3,1200,400000.0,98007
17983,3,1720,340000.0,98146
17984,1,930,351000.0,98125
17985,4,2400,440000.0,98059
17986,4,1960,298000.0,98092
17987,4,1890,300000.0,98133
17988,3,1590,310000.0,98108
17989,4,2590,500000.0,98011
17990,3,860,399900.0,98117
17991,3,1270,343000.0,98106
17992,2,1130,415000.0,98052
17993,3,1860,410000.0,98019
17994,2,1802,320000.0,98125
17995,5,4480,1990000.0,98112
17996,2,1310,253000.0,98031
17997,3,2320,630000.0,98053
17998,2,1130,216000.0,98055
17999,3,2180,540000.0,98052
18000,3,1830,212000.0,98022
18001,3,2340,300000.0,98155
18002,3,2830,969950.0,98117
18003,3,1610,715000.0,98122
18004,5,2410,1321620.0,98040
18005,4,2660,1444000.0,98004
18006,3,1030,305000.0,98055
18007,3,1390,458000.0,98105
18008,3,1580,275000.0,98146
18009,3,2330,550000.0,98198
18010,3,1540,742000.0,98122
18011,3,1570,700000.0,98103
18012,4,2940,640000.0,98108
18013,3,1240,352000.0,98133
18014,3,1410,301500.0,98056
18015,4,2190,630000.0,98033
18016,3,3040,340000.0,98030
18017,4,1860,477500.0,98125
18018,3,1690,285000.0,98146
18019,3,1900,255000.0,98001
18020,3,1600,315000.0,98001
18021,6,2530,830000.0,98033
18022,3,1860,539950.0,98103
18023,3,2390,980000.0,98105
18024,4,3100,735000.0,98074
18025,5,2650,536000.0,98177
18026,3,1520,575000.0,98107
18027,2,1510,500000.0,98117
18028,4,1960,285500.0,98023
18029,4,2270,498000.0,98034
18030,2,910,412000.0,98103
18031,4,2100,607000.0,98052
18032,3,1000,199000.0,98022
18033,4,2760,492500.0,98034
18034,4,2840,585000.0,98034
18035,3,1860,326995.0,98038
18036,4,1920,372500.0,98058
18037,2,840,528000.0,98070
18038,3,2390,400000.0,98092
18039,4,2100,344000.0,98022
18040,4,2430,409950.0,98038
18041,3,1880,625000.0,98199
18042,3,1350,304950.0,98045
18043,2,2160,381500.0,98092
18044,3,1430,215000.0,98168
18045,5,2840,345000.0,98178
18046,3,2510,363000.0,98001
18047,3,1690,240000.0,98001
18048,2,1930,548050.0,98053
18049,2,720,314000.0,98126
18050,4,2990,800000.0,98077
18051,5,2300,400000.0,98108
18052,1,460,247000.0,98055
18053,2,1240,540000.0,98105
18054,4,1900,410000.0,98045
18055,3,2120,525000.0,98074
18056,4,2440,820000.0,98119
18057,4,3300,1250000.0,98040
18058,2,1180,244000.0,98148
18059,1,520,275000.0,98106
18060,2,2070,577000.0,98199
18061,5,2250,446950.0,98034
18062,3,2050,457000.0,98065
18063,4,1310,320000.0,98198
18064,3,1250,210000.0,98042
18065,4,2130,220000.0,98030
18066,3,2250,589000.0,98116
18067,4,1880,435000.0,98144
18068,3,1520,375000.0,98028
18069,4,4010,1735000.0,98004
18070,2,1660,545000.0,98053
18071,3,3400,970000.0,98115
18072,2,2320,705000.0,98199
18073,5,3740,915557.0,98006
18074,4,1810,259000.0,98168
18075,2,3170,1695000.0,98109
18076,3,1680,427000.0,98034
18077,2,930,390000.0,98144
18078,3,2390,363000.0,98042
18079,4,2680,612000.0,98107
18080,4,1790,380000.0,98177
18081,4,1680,230000.0,98002
18082,3,1570,580000.0,98117
18083,3,2230,770000.0,98109
18084,4,1260,207200.0,98022
18085,3,1790,525000.0,98074
18086,3,2440,925000.0,98103
18087,4,2410,883000.0,98115
18088,4,1780,455000.0,98072
18089,3,1900,343500.0,98058
18090,2,960,244000.0,98155
18091,3,1640,397000.0,98034
18092,2,850,180500.0,98198
18093,3,2150,310000.0,98155
18094,4,2780,315000.0,98042
18095,3,1030,718000.0,98105
18096,3,1930,279950.0,98002
18097,3,2080,689000.0,98125
18098,4,3520,828000.0,98074
18099,2,890,150000.0,98146
18100,3,1640,505400.0,98105
18101,5,4860,1680000.0,98040
18102,3,1040,217450.0,98146
18103,4,2820,677000.0,98034
18104,2,1320,361000.0,98027
18105,3,2590,620000.0,98125
18106,3,1540,176000.0,98023
18107,3,960,330000.0,98034
18108,3,1190,290000.0,98055
18109,4,2770,711000.0,98029
18110,3,1060,295000.0,98038
18111,5,4010,1096500.0,98059
18112,3,1140,257500.0,98031
18113,4,1910,240000.0,98106
18114,4,2340,645000.0,98074
18115,2,1170,499000.0,98103
18116,3,1290,321000.0,98034
18117,3,1810,449000.0,98117
18118,3,1820,515000.0,98117
18119,4,2220,456000.0,98033
18120,3,3830,865000.0,98027
18121,4,2920,515500.0,98019
18122,4,2630,576925.0,98072
18123,3,1320,243000.0,98031
18124,3,1400,253400.0,98003
18125,3,1600,292000.0,98178
18126,3,1490,271500.0,98058
18127,2,2170,765000.0,98053
18128,3,1280,375000.0,98177
18129,3,1620,382880.0,98059
18130,3,2630,852500.0,98006
18131,3,1240,475000.0,98005
18132,3,1300,462000.0,98115
18133,3,2430,762400.0,98040
18134,4,1890,330000.0,98155
18135,3,1890,473000.0,98074
18136,3,2440,550000.0,98118
18137,3,1780,449500.0,98034
18138,4,2830,744000.0,98075
18139,4,2490,700000.0,98136
18140,4,1560,511100.0,98027
18141,3,1980,317950.0,98042
18142,3,2070,542950.0,98077
18143,3,1490,490000.0,98008
18144,4,3090,760000.0,98144
18145,3,1580,475000.0,98011
18146,5,5190,1702500.0,98040
18147,3,2692,435000.0,98030
18148,3,1740,399000.0,98065
18149,3,1940,627000.0,98115
18150,4,2150,346500.0,98106
18151,3,1320,412000.0,98008
18152,4,3360,845000.0,98077
18153,3,1850,373000.0,98155
18154,4,2880,725000.0,98115
18155,6,2420,376000.0,98188
18156,3,2020,552500.0,98118
18157,5,2280,365000.0,98166
18158,4,3010,700000.0,98053
18159,4,2550,315000.0,98002
18160,4,1540,262500.0,98118
18161,3,2280,660000.0,98136
18162,4,2450,340000.0,98042
18163,5,2950,660500.0,98144
18164,1,690,280000.0,98117
18165,1,800,267000.0,98108
18166,2,1470,230000.0,98059
18167,3,1840,417000.0,98045
18168,3,1170,252000.0,98055
18169,5,2344,791000.0,98103
18170,1,1230,415000.0,98103
18171,3,1150,339000.0,98053
18172,3,1140,158000.0,98168
18173,3,1660,535000.0,98136
18174,3,1080,818900.0,98115
18175,4,1720,550000.0,98105
18176,2,590,240000.0,98133
18177,3,1290,590000.0,98119
18178,3,1480,369300.0,98027
18179,4,2600,510000.0,98027
18180,3,2040,542500.0,98052
18181,3,970,262500.0,98056
18182,6,2620,900000.0,98117
18183,4,4560,1100000.0,98006
18184,3,1750,368000.0,98166
18185,4,3620,825000.0,98177
18186,3,1660,343500.0,98059
18187,4,1360,273500.0,98168
18188,3,2044,1000000.0,98033
18189,5,2370,770000.0,98107
18190,3,1170,400000.0,98118
18191,3,1660,225000.0,98001
18192,4,2020,345000.0,98028
18193,3,2530,450000.0,98011
18194,2,870,334850.0,98116
18195,5,3670,605000.0,98108
18196,5,3180,760000.0,98006
18197,2,1870,390000.0,98118
18198,3,1940,488000.0,98072
18199,3,4220,3300000.0,98008
18200,5,4820,1063000.0,98077
18201,3,2400,608000.0,98038
18202,3,2930,1385000.0,98112
18203,2,800,299950.0,98118
18204,3,2200,818000.0,98103
18205,3,2400,355000.0,98023
18206,5,5570,1855000.0,98105
18207,3,1980,660000.0,98103
18208,3,3530,2367000.0,98040
18209,4,3430,1211000.0,98033
18210,3,1720,255950.0,98031
18211,3,1930,475000.0,98074
18212,4,2140,362950.0,98031
18213,3,1110,452000.0,98052
18214,3,1970,315000.0,98168
18215,3,1630,330950.0,98118
18216,5,2520,535000.0,98027
18217,4,2270,479000.0,98146
18218,3,1212,340000.0,98125
18219,4,1890,312000.0,98188
18220,3,1370,305000.0,98038
18221,3,1770,270000.0,98030
18222,3,1710,529999.0,98199
18223,2,1190,587100.0,98040
18224,3,1690,459800.0,98074
18225,4,1680,451000.0,98008
18226,3,4340,2475000.0,98107
18227,3,2040,525000.0,98022
18228,2,1110,250000.0,98168
18229,5,2040,475000.0,98118
18230,4,1920,235000.0,98002
18231,3,1330,230000.0,98042
18232,4,1630,581000.0,98122
18233,3,1520,415000.0,98007
18234,3,1520,522500.0,98007
18235,3,1340,383000.0,98056
18236,3,2500,315000.0,98056
18237,3,1460,591000.0,98122
18238,4,3140,750000.0,98074
18239,3,2150,430000.0,98136
18240,4,3140,712000.0,98072
18241,3,2310,510000.0,98072
18242,2,710,480000.0,98112
18243,3,1460,538000.0,98103
18244,2,730,464000.0,98126
18245,3,1440,476000.0,98053
18246,3,1130,349500.0,98155
18247,3,1810,270000.0,98023
18248,3,2710,740000.0,98034
18249,4,2740,395000.0,98031
18250,3,1690,498000.0,98053
18251,3,1470,339900.0,98065
18252,3,2830,539000.0,98019
18253,3,1410,400000.0,98074
18254,3,2170,225000.0,98058
18255,3,1340,330000.0,98144
18256,3,2480,1387800.0,98199
18257,3,1990,490000.0,98029
18258,4,2240,260000.0,98001
18259,4,2990,469900.0,98058
18260,6,2120,493000.0,98115
18261,4,2920,740000.0,98024
18262,4,1700,148900.0,98002
18263,2,1620,475000.0,98074
18264,2,760,415000.0,98117
18265,3,1230,229500.0,98002
18266,5,4960,1355000.0,98006
18267,4,2030,385000.0,98028
18268,3,1830,230000.0,98001
18269,2,970,425000.0,98115
18270,2,1000,189900.0,98002
18271,2,750,238000.0,98106
18272,4,2620,968060.0,98033
18273,4,2220,921000.0,98004
18274,5,3000,380000.0,98178
18275,1,1060,285000.0,98070
18276,4,1980,449000.0,98056
18277,4,1600,625000.0,98117
18278,4,2000,318989.0,98023
18279,3,1310,445000.0,98116
18280,3,1120,750000.0,98004
18281,3,3320,959000.0,98034
18282,3,2370,330000.0,98023
18283,2,830,425000.0,98119
18284,3,940,280000.0,98155
18285,4,2250,476500.0,98045
18286,3,2020,556000.0,98033
18287,4,5240,1862000.0,98024
18288,4,4083,637000.0,98001
18289,3,1450,405000.0,98155
18290,5,1170,397000.0,98125
18291,4,3555,895990.0,98053
18292,3,1610,259000.0,98028
18293,2,960,420000.0,98028
18294,3,1680,518000.0,98117
18295,3,1380,425000.0,98133
18296,2,1040,182500.0,98198
18297,3,1380,549900.0,98117
18298,3,1850,445000.0,98034
18299,2,1740,452000.0,98115
18300,5,1920,715000.0,98112
18301,3,2010,559000.0,98034
18302,5,8020,3300000.0,98006
18303,4,1860,250000.0,98031
18304,5,4390,1230000.0,98199
18305,4,2380,276500.0,98038
18306,4,2880,440000.0,98058
18307,6,2820,543200.0,98166
18308,1,750,250000.0,98136
18309,4,1750,625000.0,98052
18310,3,1540,530100.0,98117
18311,2,1140,549900.0,98105
18312,4,1560,430000.0,98007
18313,3,2960,835000.0,98074
18314,4,2140,409500.0,98028
18315,4,1600,329000.0,98106
18316,4,2080,940000.0,98107
18317,3,1560,539950.0,98109
18318,4,2880,579950.0,98092
18319,5,2510,881000.0,98144
18320,3,960,362500.0,98115
18321,2,1120,243950.0,98022
18322,4,3310,658000.0,98065
18323,3,1080,218250.0,98023
18324,4,2860,655000.0,98075
18325,3,1490,255000.0,98042
18326,3,1210,215000.0,98106
18327,3,2240,1265000.0,98105
18328,4,4575,2920000.0,98112
18329,3,1600,424305.0,98168
18330,4,2090,494000.0,98136
18331,4,2260,560000.0,98034
18332,3,1200,130000.0,98116
18333,4,2480,468000.0,98022
18334,5,2240,480000.0,98155
18335,3,1550,475000.0,98115
18336,4,2130,285000.0,98031
18337,5,2870,765000.0,98103
18338,2,1160,208000.0,98065
18339,3,2430,372000.0,98042
18340,2,900,470000.0,98115
18341,5,2830,451000.0,98034
18342,4,1620,442200.0,98052
18343,4,2510,330000.0,98023
18344,3,1790,335000.0,98106
18345,3,1640,280000.0,98032
18346,3,2240,625000.0,98116
18347,3,1870,345000.0,98058
18348,4,1500,255950.0,98058
18349,4,1490,570000.0,98136
18350,3,2230,685000.0,98040
18351,3,1710,273148.0,98031
18352,3,1620,246500.0,98038
18353,5,2250,349950.0,98055
18354,4,1700,545000.0,98117
18355,3,1502,403000.0,98115
18356,4,1900,299950.0,98042
18357,3,3320,792000.0,98075
18358,5,1980,418000.0,98115
18359,4,1670,332500.0,98166
18360,3,2235,337000.0,98010
18361,2,1070,212000.0,98108
18362,2,1800,542000.0,98008
18363,4,2980,622500.0,98065
18364,3,1670,260000.0,98001
18365,3,2620,525000.0,98027
18366,5,5470,975000.0,98005
18367,4,3080,1140000.0,98199
18368,3,940,500000.0,98033
18369,5,1870,554000.0,98155
18370,4,2070,343000.0,98038
18371,2,950,515000.0,98028
18372,2,1290,492000.0,98115
18373,4,2570,655000.0,98052
18374,3,1600,290000.0,98001
18375,4,2550,952500.0,98112
18376,2,1010,235000.0,98108
18377,3,1720,323000.0,98106
18378,3,2200,1050000.0,98102
18379,0,384,265000.0,98070
18380,2,1400,200000.0,98022
18381,3,1830,419995.0,98155
18382,3,3110,1500000.0,98033
18383,3,1600,455000.0,98034
18384,3,3600,660000.0,98014
18385,3,1390,319000.0,98077
18386,3,2092,390000.0,98022
18387,3,1200,718500.0,98112
18388,2,1090,474000.0,98109
18389,4,2140,615750.0,98115
18390,3,2010,551000.0,98033
18391,3,1500,230000.0,98023
18392,4,3500,790000.0,98053
18393,3,2660,1230000.0,98119
18394,3,1440,325000.0,98019
18395,4,2780,705000.0,98053
18396,4,1580,259000.0,98045
18397,3,1250,306000.0,98168
18398,3,970,315000.0,98106
18399,3,1100,392500.0,98133
18400,4,3240,1065000.0,98040
18401,2,1290,350500.0,98117
18402,4,3810,825000.0,98146
18403,4,1500,235000.0,98178
18404,3,2660,650000.0,98024
18405,4,2400,675000.0,98107
18406,4,1860,265000.0,98055
18407,2,1450,822500.0,98109
18408,3,2260,705000.0,98109
18409,6,5540,2630000.0,98119
18410,2,1300,685000.0,98122
18411,4,1610,630000.0,98117
18412,4,3820,1250000.0,98040
18413,4,1820,359000.0,98166
18414,4,5820,784500.0,98042
18415,3,2470,850000.0,98040
18416,3,3040,410000.0,98042
18417,4,1120,252000.0,98058
18418,5,1880,618000.0,98005
18419,3,1070,265000.0,98126
18420,3,1560,465000.0,98034
18421,2,870,240000.0,98133
18422,3,1000,217000.0,98023
18423,4,2520,415000.0,98144
18424,2,1700,274000.0,98023
18425,5,2150,420000.0,98106
18426,4,1590,1062500.0,98112
18427,4,4670,1415000.0,98006
18428,3,1800,618500.0,98115
18429,3,1670,295000.0,98022
18430,3,1010,400000.0,98074
18431,3,2550,595000.0,98028
18432,4,3700,1728000.0,98004
18433,3,1350,261000.0,98038
18434,5,1660,780000.0,98109
18435,3,1390,589000.0,98105
18436,3,1720,230000.0,98092
18437,4,2980,690000.0,98029
18438,4,2190,524000.0,98074
18439,2,1230,380000.0,98144
18440,3,1000,357500.0,98126
18441,3,2500,330000.0,98022
18442,5,2240,635000.0,98115
18443,9,2820,934000.0,98105
18444,2,1400,358500.0,98029
18445,3,1470,401000.0,98155
18446,3,1820,270000.0,98023
18447,4,2060,705000.0,98136
18448,3,1670,325000.0,98014
18449,3,1540,384950.0,98126
18450,3,1210,310000.0,98133
18451,4,3430,829950.0,98077
18452,3,2550,353000.0,98030
18453,2,1060,170500.0,98055
18454,4,3670,885250.0,98074
18455,4,4420,2700000.0,98008
18456,3,1550,245000.0,98022
18457,3,1190,469000.0,98107
18458,3,1300,455000.0,98105
18459,4,2430,305000.0,98092
18460,7,4290,840000.0,98027
18461,5,3500,905000.0,98006
18462,3,1680,219200.0,98002
18463,3,1250,455000.0,98008
18464,2,1020,195000.0,98168
18465,3,1510,799000.0,98103
18466,2,910,285000.0,98155
18467,3,1320,300000.0,98072
18468,2,900,83000.0,98168
18469,2,890,220000.0,98133
18470,2,1240,174500.0,98003
18471,4,2960,695000.0,98029
18472,3,1020,255000.0,98059
18473,5,2590,539000.0,98008
18474,2,1100,552700.0,98119
18475,3,1300,571500.0,98040
18476,3,1200,263700.0,98177
18477,8,7710,3300000.0,98112
18478,2,1390,186950.0,98003
18479,3,1430,520000.0,98024
18480,3,1250,358000.0,98034
18481,2,840,210000.0,98168
18482,5,5020,3650000.0,98004
18483,4,2060,543000.0,98052
18484,4,2000,330000.0,98148
18485,3,1530,529000.0,98112
18486,1,700,295000.0,98106
18487,3,950,365000.0,98033
18488,3,1380,473000.0,98107
18489,3,1830,403500.0,98125
18490,3,1790,544000.0,98116
18491,3,1340,621000.0,98105
18492,3,1520,672600.0,98116
18493,2,1370,689800.0,98199
18494,3,1470,613000.0,98105
18495,4,2500,808000.0,98007
18496,3,1060,301000.0,98133
18497,3,1210,340000.0,98019
18498,3,920,206000.0,98032
18499,3,1340,550000.0,98040
18500,2,960,325000.0,98116
18501,3,1630,475000.0,98029
18502,3,1840,432100.0,98034
18503,3,3085,359000.0,98056
18504,3,920,490000.0,98117
18505,4,2260,648360.0,98033
18506,3,1730,340000.0,98198
18507,3,1610,545000.0,98006
18508,2,550,115000.0,98146
18509,3,2400,705640.0,98033
18510,3,1960,300000.0,98118
18511,4,3190,1650000.0,98004
18512,4,3160,1137500.0,98144
18513,3,1550,280000.0,98178
18514,4,1930,245000.0,98023
18515,4,1170,564000.0,98115
18516,3,2520,849000.0,98199
18517,3,1220,698000.0,98033
18518,3,960,319000.0,98034
18519,3,4110,1450000.0,98034
18520,4,3310,695000.0,98027
18521,4,2220,680000.0,98144
18522,4,2250,287500.0,98032
18523,3,1510,465000.0,98107
18524,3,1350,335000.0,98053
18525,4,2420,602000.0,98053
18526,3,2950,482000.0,98059
18527,5,1260,220000.0,98146
18528,4,1700,206000.0,98002
18529,4,3320,1100000.0,98199
18530,3,1470,491150.0,98053
18531,4,2500,390000.0,98003
18532,4,2641,393000.0,98031
18533,4,2260,635000.0,98074
18534,2,1160,490000.0,98117
18535,4,3680,770000.0,98112
18536,2,1615,665000.0,98103
18537,3,1250,287000.0,98058
18538,3,1230,410000.0,98116
18539,3,2510,562000.0,98106
18540,2,1540,475000.0,98053
18541,3,1860,387500.0,98125
18542,5,2700,580000.0,98007
18543,3,3290,930000.0,98052
18544,3,2700,625000.0,98010
18545,3,1570,325000.0,98058
18546,3,1950,235000.0,98055
18547,2,1380,450000.0,98115
18548,4,2410,745000.0,98116
18549,4,1200,223000.0,98023
18550,4,1770,630000.0,98115
18551,3,1540,413450.0,98103
18552,5,2860,720000.0,98052
18553,3,1740,339000.0,98042
18554,4,2830,1115500.0,98144
18555,5,4280,839000.0,98027
18556,4,3890,2950000.0,98105
18557,4,2340,568000.0,98075
18558,3,1410,269000.0,98030
18559,2,1350,382000.0,98052
18560,2,1100,574000.0,98122
18561,3,2070,405000.0,98065
18562,3,2360,572000.0,98027
18563,4,2760,675000.0,98074
18564,4,1220,165000.0,98178
18565,4,1220,260000.0,98178
18566,3,1220,196000.0,98198
18567,3,3020,515000.0,98019
18568,4,3470,810000.0,98125
18569,4,2380,365650.0,98055
18570,3,2260,651000.0,98122
18571,2,720,240000.0,98106
18572,3,1730,299000.0,98030
18573,3,2660,768000.0,98006
18574,2,1030,397380.0,98115
18575,4,2890,476000.0,98115
18576,3,890,315000.0,98118
18577,3,1410,240000.0,98118
18578,2,810,325000.0,98126
18579,3,1370,160000.0,98001
18580,3,2260,435000.0,98019
18581,3,1430,427500.0,98027
18582,5,2510,450000.0,98059
18583,3,1760,688000.0,98136
18584,4,1430,285000.0,98106
18585,3,1510,530000.0,98107
18586,4,1320,195000.0,98148
18587,3,1180,250200.0,98032
18588,3,1560,1100000.0,98004
18589,3,2470,732500.0,98052
18590,3,2190,194250.0,98001
18591,4,1610,526000.0,98008
18592,4,2700,520000.0,98155
18593,3,1530,526000.0,98116
18594,5,7320,1135250.0,98058
18595,2,920,202000.0,98168
18596,4,2990,645500.0,98065
18597,1,720,570000.0,98198
18598,3,1750,325000.0,98133
18599,2,2410,725000.0,98116
18600,3,1240,192000.0,98042
18601,2,1010,560000.0,98033
18602,5,2770,283450.0,98168
18603,4,2800,863000.0,98115
18604,4,1400,815000.0,98122
18605,2,1020,245000.0,98056
18606,4,2860,1315000.0,98004
18607,4,4270,1156000.0,98006
18608,3,2270,480000.0,98065
18609,4,2560,600000.0,98053
18610,2,900,329950.0,98146
18611,4,2010,299500.0,98042
18612,3,1690,460000.0,98126
18613,5,2310,515000.0,98118
18614,3,1520,405000.0,98103
18615,4,1220,483000.0,98107
18616,4,2170,377000.0,98031
18617,4,2790,568000.0,98166
18618,2,1760,355000.0,98126
18619,4,2100,640000.0,98103
18620,4,1430,270000.0,98155
18621,5,2450,559950.0,98028
18622,4,1820,515000.0,98034
18623,4,1850,352000.0,98115
18624,3,1870,595888.0,98177
18625,4,2580,588000.0,98027
18626,4,3680,1050000.0,98136
18627,3,1750,260000.0,98023
18628,4,3890,1600000.0,98112
18629,2,1000,380000.0,98117
18630,2,2210,802000.0,98053
18631,4,2850,1325000.0,98112
18632,4,2460,710000.0,98122
18633,3,2630,600000.0,98019
18634,3,1750,707900.0,98115
18635,2,1100,179950.0,98023
18636,4,2620,683000.0,98052
18637,3,1200,222400.0,98001
18638,2,1920,517000.0,98122
18639,3,1690,410000.0,98011
18640,3,1680,480000.0,98117
18641,3,3440,430000.0,98058
18642,5,2190,439950.0,98133
18643,4,3270,797500.0,98075
18644,4,1280,379000.0,98118
18645,1,1310,575000.0,98122
18646,3,1660,247500.0,98003
18647,4,2700,385000.0,98042
18648,4,1940,423000.0,98133
18649,3,1520,550000.0,98115
18650,4,1620,415000.0,98116
18651,3,2090,693000.0,98006
18652,2,1070,543000.0,98117
18653,5,2000,465000.0,98178
18654,3,1020,280000.0,98106
18655,3,2400,1388000.0,98122
18656,6,2480,665000.0,98007
18657,3,1310,237950.0,98002
18658,4,2420,440000.0,98034
18659,2,1890,618000.0,98107
18660,3,1860,572000.0,98118
18661,3,2500,725000.0,98107
18662,3,1970,454000.0,98065
18663,4,1660,535000.0,98136
18664,3,1850,249000.0,98023
18665,4,1970,395000.0,98070
18666,3,1890,690000.0,98125
18667,3,1310,526500.0,98103
18668,4,1870,325000.0,98155
18669,3,1520,495000.0,98144
18670,5,3070,825000.0,98033
18671,3,1400,383000.0,98070
18672,3,1960,320000.0,98118
18673,3,2680,475000.0,98024
18674,3,2030,275000.0,98038
18675,2,2320,1150000.0,98115
18676,3,1760,455000.0,98155
18677,5,1870,262000.0,98168
18678,4,1280,390000.0,98136
18679,3,1730,300000.0,98023
18680,3,2060,746300.0,98136
18681,3,1030,267000.0,98148
18682,3,1720,525000.0,98034
18683,3,1210,570000.0,98033
18684,4,2620,360000.0,98166
18685,3,1860,1052000.0,98074
18686,3,2510,699950.0,98029
18687,4,2040,375000.0,98038
18688,4,2410,625000.0,98103
18689,2,780,464050.0,98116
18690,5,2210,470000.0,98011
18691,4,1590,330000.0,98058
18692,4,2230,537000.0,98008
18693,3,1560,250000.0,98092
18694,4,2950,835000.0,98075
18695,4,1480,770000.0,98103
18696,4,2850,650000.0,98144
18697,3,2390,335000.0,98168
18698,3,1740,350000.0,98059
18699,5,2060,415000.0,98118
